Filename,ID,Feature,Manual,Automated
C5,8,Eccentricity,0.353657,0.470327
C5,8,Circularity,0.948775,0.918507
C5,8,X,482.554753,482.203410
C5,8,Y,418.929001,419.203410
C5,9,Area,423.000000,484.000000
C5,9,Perimeter,74.526912,80.426407
C5,9,Solidity,0.972414,0.964143
C5,9,Eccentricity,0.453940,0.370334
C5,9,Circularity,0.957027,0.940282
C5,9,X,57.560284,58.177686
C5,9,Y,467.106383,466.834711
C6,0,Area,1484.000000,1467.000000
C6,0,Perimeter,141.296465,143.539105
C6,0,Solidity,0.980185,0.972812
C6,0,Eccentricity,0.288232,0.459021
C6,0,Circularity,0.934074,0.894745
C6,0,X,129.894879,132.384458
C6,0,Y,54.843666,54.535787
C6,1,Area,1405.000000,1684.000000
C6,1,Perimeter,139.639610,152.367532
C6,1,Solidity,0.977051,0.980780
C6,1,Eccentricity,0.523167,0.442191
C6,1,Circularity,0.905459,0.911522
C6,1,X,223.509609,223.592043
C6,1,Y,158.863345,159.269596
C6,2,Area,237.000000,384.000000
C6,2,Perimeter,55.455844,76.669048
C6,2,Solidity,0.955645,0.941176
C6,2,Eccentricity,0.499703,0.420793
C6,2,Circularity,0.968420,0.820920
C6,2,X,353.126582,352.052083
C6,2,Y,154.156118,154.651042
C6,3,Area,233.000000,325.000000
C6,3,Perimeter,54.041631,64.284271
C6,3,Solidity,0.970833,0.970149
C6,3,Eccentricity,0.421228,0.333889
C6,3,Circularity,1.002557,0.988289
C6,3,X,159.351931,159.332308
C6,3,Y,210.871245,210.575385
C6,4,Area,966.000000,1301.000000
C6,4,Perimeter,113.740115,132.568542
C6,4,Solidity,0.980711,0.978195
C6,4,Eccentricity,0.525460,0.335989
C6,4,Circularity,0.938339,0.930264
C6,4,X,54.921325,56.685626
C6,4,Y,294.082816,291.858570
C6,5,Area,359.000000,638.000000
C6,5,Perimeter,67.941125,96.083261
C6,5,Solidity,0.975543,0.950820
C6,5,Eccentricity,0.479649,0.681336
C6,5,Circularity,0.977325,0.868431
C6,5,X,346.662953,349.432602
C6,5,Y,383.108635,385.719436
C6,6,Area,1299.000000,1418.000000
C6,6,Perimeter,138.953319,145.296465
C6,6,Solidity,0.978900,0.954882
C6,6,Eccentricity,0.591565,0.614652
C6,6,Circularity,0.845437,0.844065
C6,6,X,435.266359,435.787024
C6,6,Y,401.271747,400.819464
C6,7,Area,287.000000,272.000000
C6,7,Perimeter,60.041631,58.870058
C6,7,Solidity,0.976190,0.964539
C6,7,Eccentricity,0.388657,0.409932
C6,7,Circularity,1.000430,0.986256
C6,7,X,118.843206,120.102941
C6,7,Y,396.125436,395.808824
C6,8,Area,724.000000,951.000000
C6,8,Perimeter,98.911688,114.325902
C6,8,Solidity,0.971812,0.970408
C6,8,Eccentricity,0.607424,0.428319
C6,8,Circularity,0.929936,0.914326
C6,8,X,452.294199,451.730810
C6,8,Y,433.582873,433.062040
C6,9,Area,251.000000,321.000000
C6,9,Perimeter,56.870058,65.112698
C6,9,Solidity,0.965385,0.966867
C6,9,Eccentricity,0.372553,0.579764
C6,9,Circularity,0.975251,0.951445
C6,9,X,307.832669,307.498442
C6,9,Y,444.689243,444.305296
C6,10,Area,848.000000,1118.000000
C6,10,Perimeter,107.497475,125.053824
C6,10,Solidity,0.976959,0.967128
C6,10,Eccentricity,0.619762,0.604330
C6,10,Circularity,0.922166,0.898375
C6,10,X,27.534198,28.118068
C6,10,Y,469.735849,469.492844
C6,11,Area,1250.000000,1279.000000
C6,11,Perimeter,130.225397,132.468037
C6,11,Solidity,0.978857,0.973364
C6,11,Eccentricity,0.465201,0.439784
C6,11,Circularity,0.926251,0.915921
C6,11,X,73.657600,74.627052
C6,11,Y,493.206400,493.059421
Lung1,0,Area,3519.000000,3673.000000
Lung1,0,Perimeter,236.610173,240.610173
Lung1,0,Solidity,0.987374,0.989760
Lung1,0,Eccentricity,0.783540,0.787823
Lung1,0,Circularity,0.789882,0.797265
Lung1,0,X,142.552714,142.292404
Lung1,0,Y,21.583973,22.054179
Lung1,1,Area,399.000000,404.000000
Lung1,1,Perimeter,75.455844,77.698485
Lung1,1,Solidity,0.970803,0.968825
Lung1,1,Eccentricity,0.511611,0.674570
Lung1,1,Circularity,0.880637,0.840942
Lung1,1,X,310.583960,310.237624
Lung1,1,Y,8.295739,7.680693
Lung1,2,Area,850.000000,904.000000
Lung1,2,Perimeter,108.911688,112.083261
Lung1,2,Solidity,0.971429,0.972043
Lung1,2,Eccentricity,0.667658,0.670775
Lung1,2,Circularity,0.900492,0.904267
Lung1,2,X,313.154118,312.735619
Lung1,2,Y,73.161176,73.122788
Lung1,3,Area,395.000000,450.000000
Lung1,3,Perimeter,71.698485,76.769553
Lung1,3,Solidity,0.970516,0.967742
Lung1,3,Eccentricity,0.431753,0.320165
Lung1,3,Circularity,0.965577,0.959499
Lung1,3,X,246.956962,246.964444
Lung1,3,Y,71.901266,71.371111
Lung1,4,Area,286.000000,289.000000
Lung1,4,Perimeter,73.420310,69.455844
Lung1,4,Solidity,0.966216,0.960133
Lung1,4,Eccentricity,0.912882,0.881836
Lung1,4,Circularity,0.666720,0.752818
Lung1,4,X,4.489510,5.145329
Lung1,4,Y,117.115385,117.214533
Lung1,5,Area,5847.000000,6059.000000
Lung1,5,Perimeter,288.249783,290.977705
Lung1,5,Solidity,0.982689,0.986808
Lung1,5,Eccentricity,0.231194,0.237770
Lung1,5,Circularity,0.884311,0.899273
Lung1,5,X,464.823157,465.956428
Lung1,5,Y,219.936378,220.713484
Lung1,6,Area,995.000000,1105.000000
Lung1,6,Perimeter,129.597980,134.083261
Lung1,6,Solidity,0.975490,0.979610
Lung1,6,Eccentricity,0.824399,0.822044
Lung1,6,Circularity,0.744452,0.772366
Lung1,6,X,10.621106,11.311312
Lung1,6,Y,205.794975,205.467873
Lung1,7,Area,422.000000,413.000000
Lung1,7,Perimeter,75.840620,75.840620
Lung1,7,Solidity,0.954751,0.969484
Lung1,7,Eccentricity,0.431011,0.501017
Lung1,7,Circularity,0.921974,0.902311
Lung1,7,X,125.635071,126.496368
Lung1,7,Y,215.485782,215.246973
Lung1,8,Area,247.000000,343.000000
Lung1,8,Perimeter,56.041631,67.112698
Lung1,8,Solidity,0.968627,0.960784
Lung1,8,Eccentricity,0.377071,0.286712
Lung1,8,Circularity,0.988292,0.956962
Lung1,8,X,166.963563,166.781341
Lung1,8,Y,221.728745,221.539359
Lung1,9,Area,855.000000,925.000000
Lung1,9,Perimeter,107.740115,111.154329
Lung1,9,Solidity,0.968290,0.975738
Lung1,9,Eccentricity,0.292589,0.206365
Lung1,9,Circularity,0.925595,0.940803
Lung1,9,X,22.547368,22.819459
Lung1,9,Y,261.516959,260.732973
Lung1,10,Area,3502.000000,3546.000000
Lung1,10,Perimeter,224.693434,222.208153
Lung1,10,Solidity,0.977939,0.983361
Lung1,10,Eccentricity,0.413841,0.409575
Lung1,10,Circularity,0.871656,0.902461
Lung1,10,X,94.212736,94.447829
Lung1,10,Y,287.590520,286.914270
Lung1,11,Area,944.000000,1113.000000
Lung1,11,Perimeter,113.254834,124.083261
Lung1,11,Solidity,0.976215,0.979754
Lung1,11,Eccentricity,0.255799,0.334423
Lung1,11,Circularity,0.924844,0.908403
Lung1,11,X,15.363347,15.966757
Lung1,11,Y,322.216102,322.525606
Lung1,12,Area,4031.000000,4224.000000
Lung1,12,Perimeter,244.450793,248.693434
Lung1,12,Solidity,0.966899,0.974844
Lung1,12,Eccentricity,0.398879,0.408331
Lung1,12,Circularity,0.847695,0.858233
Lung1,12,X,209.561647,209.913826
Lung1,12,Y,378.630365,378.795928
Lung1,13,Area,1558.000000,1731.000000
Lung1,13,Perimeter,146.953319,156.267027
Lung1,13,Solidity,0.971322,0.974662
Lung1,13,Eccentricity,0.386057,0.349108
Lung1,13,Circularity,0.906606,0.890784
Lung1,13,X,314.246470,314.927210
Lung1,13,Y,366.814506,366.833044
Lung1,14,Area,588.000000,980.000000
Lung1,14,Perimeter,97.698485,182.468037
Lung1,14,Solidity,0.962357,0.804598
Lung1,14,Eccentricity,0.757305,0.961576
Lung1,14,Circularity,0.774126,0.369881
Lung1,14,X,8.918367,7.943878
Lung1,14,Y,405.090136,393.744898
Lung1,15,Area,1784.000000,2247.000000
Lung1,15,Perimeter,158.367532,180.267027
Lung1,15,Solidity,0.970620,0.966867
Lung1,15,Eccentricity,0.346238,0.319303
Lung1,15,Circularity,0.893866,0.868921
Lung1,15,X,87.922646,88.347575
Lung1,15,Y,416.776906,416.816199
Lung1,16,Area,2251.000000,2277.000000
Lung1,16,Perimeter,177.438600,185.338095
Lung1,16,Solidity,0.979121,0.940909
Lung1,16,Eccentricity,0.407594,0.516778
Lung1,16,Circularity,0.898440,0.832997
Lung1,16,X,137.406486,136.046992
Lung1,16,Y,438.849400,439.133070
Lung1,17,Area,894.000000,1055.000000
Lung1,17,Perimeter,112.225397,120.468037
Lung1,17,Solidity,0.969631,0.972350
Lung1,17,Eccentricity,0.556968,0.381915
Lung1,17,Circularity,0.892000,0.913521
Lung1,17,X,170.321029,169.071090
Lung1,17,Y,459.920582,459.870142
Lung1,18,Area,1654.000000,2143.000000
Lung1,18,Perimeter,150.710678,171.953319
Lung1,18,Solidity,0.976387,0.980778
Lung1,18,Eccentricity,0.245080,0.377896
Lung1,18,Circularity,0.915076,0.910775
Lung1,18,X,73.786578,74.222585
Lung1,18,Y,468.122733,467.584694
Lung1,19,Area,1196.000000,1226.000000
Lung1,19,Perimeter,134.426407,142.225397
Lung1,19,Solidity,0.989247,0.969937
Lung1,19,Eccentricity,0.740020,0.742734
Lung1,19,Circularity,0.831710,0.761633
Lung1,19,X,40.408863,40.818108
Lung1,19,Y,498.112040,497.840131
Lung2,0,Area,241.000000,208.000000
Lung2,0,Perimeter,60.142136,52.970563
Lung2,0,Solidity,0.983673,0.976526
Lung2,0,Eccentricity,0.725895,0.684086
Lung2,0,Circularity,0.837277,0.931545
Lung2,0,X,7.634855,8.004808
Lung2,0,Y,6.282158,5.889423
Lung2,1,Area,1780.000000,2134.000000
Lung2,1,Perimeter,162.911688,182.325902
Lung2,1,Solidity,0.981798,0.980248
Lung2,1,Eccentricity,0.709425,0.754235
Lung2,1,Circularity,0.842802,0.806692
Lung2,1,X,155.730337,155.313027
Lung2,1,Y,16.576404,17.870665
Lung2,2,Area,1639.000000,1676.000000
Lung2,2,Perimeter,151.497475,154.811183
Lung2,2,Solidity,0.984976,0.976121
Lung2,2,Eccentricity,0.615592,0.604420
Lung2,2,Circularity,0.897383,0.878778
Lung2,2,X,460.140329,460.130072
Lung2,2,Y,22.840757,22.992243
Lung2,3,Area,3611.000000,3905.000000
Lung2,3,Perimeter,227.521861,236.007143
Lung2,3,Solidity,0.973840,0.978942
Lung2,3,Eccentricity,0.380619,0.405861
Lung2,3,Circularity,0.876579,0.881010
Lung2,3,X,389.005539,388.906018
Lung2,3,Y,44.105511,44.623047
Lung2,4,Area,882.000000,1802.000000
Lung2,4,Perimeter,115.740115,159.781746
Lung2,4,Solidity,0.942308,0.973528
Lung2,4,Eccentricity,0.566701,0.637775
Lung2,4,Circularity,0.827391,0.886973
Lung2,4,X,82.515873,75.203108
Lung2,4,Y,21.877551,24.651498
Lung2,5,Area,1786.000000,2024.000000
Lung2,5,Perimeter,155.781746,170.024387
Lung2,5,Solidity,0.978630,0.972142
Lung2,5,Eccentricity,0.316405,0.317736
Lung2,5,Circularity,0.924822,0.879828
Lung2,5,X,200.573908,202.343874
Lung2,5,Y,44.348824,44.224802
Lung2,6,Area,1095.000000,1020.000000
Lung2,6,Perimeter,121.639610,118.225397
Lung2,6,Solidity,0.976806,0.974212
Lung2,6,Eccentricity,0.411846,0.467482
Lung2,6,Circularity,0.929981,0.917040
Lung2,6,X,263.062100,263.219608
Lung2,6,Y,44.788128,44.319608
Lung2,7,Area,1763.000000,2691.000000
Lung2,7,Perimeter,153.781746,266.143182
Lung2,7,Solidity,0.981626,0.862777
Lung2,7,Eccentricity,0.317103,0.844665
Lung2,7,Circularity,0.936812,0.477411
Lung2,7,X,314.784458,312.555927
Lung2,7,Y,53.235394,44.204013
Lung2,8,Area,417.000000,398.000000
Lung2,8,Perimeter,73.355339,71.355339
Lung2,8,Solidity,0.974299,0.975490
Lung2,8,Eccentricity,0.423991,0.379732
Lung2,8,Circularity,0.973828,0.982291
Lung2,8,X,36.678657,36.698492
Lung2,8,Y,59.002398,59.271357
Lung2,9,Area,1415.000000,1313.000000
Lung2,9,Perimeter,137.639610,135.539105
Lung2,9,Solidity,0.979917,0.974759
Lung2,9,Eccentricity,0.195443,0.337691
Lung2,9,Circularity,0.938598,0.898143
Lung2,9,X,230.194346,230.336634
Lung2,9,Y,83.412014,83.971820
Lung2,10,Area,1093.000000,1084.000000
Lung2,10,Perimeter,120.568542,121.154329
Lung2,10,Solidity,0.978514,0.973070
Lung2,10,Eccentricity,0.137989,0.266448
Lung2,10,Circularity,0.944848,0.928028
Lung2,10,X,282.157365,282.685424
Lung2,10,Y,89.043916,88.992620
Lung2,11,Area,6232.000000,7100.000000
Lung2,11,Perimeter,300.249783,347.261977
Lung2,11,Solidity,0.979104,0.957131
Lung2,11,Eccentricity,0.626620,0.593847
Lung2,11,Circularity,0.868704,0.739867
Lung2,11,X,459.531290,461.096479
Lung2,11,Y,126.362163,126.529296
Lung2,12,Area,592.000000,586.000000
Lung2,12,Perimeter,87.597980,87.840620
Lung2,12,Solidity,0.976898,0.971808
Lung2,12,Eccentricity,0.085801,0.314959
Lung2,12,Circularity,0.969490,0.954370
Lung2,12,X,399.187500,400.602389
Lung2,12,Y,102.881757,103.156997
Lung2,13,Area,1818.000000,1853.000000
Lung2,13,Perimeter,156.953319,165.539105
Lung2,13,Solidity,0.983766,0.955647
Lung2,13,Eccentricity,0.311195,0.391968
Lung2,13,Circularity,0.927391,0.849736
Lung2,13,X,34.113861,34.140313
Lung2,13,Y,116.992849,116.631948
Lung2,14,Area,803.000000,817.000000
Lung2,14,Perimeter,102.669048,106.083261
Lung2,14,Solidity,0.978076,0.965721
Lung2,14,Eccentricity,0.243400,0.443825
Lung2,14,Circularity,0.957296,0.912301
Lung2,14,X,381.198007,381.400245
Lung2,14,Y,137.347447,137.996328
Lung2,15,Area,3339.000000,3886.000000
Lung2,15,Perimeter,221.823376,239.137085
Lung2,15,Solidity,0.968950,0.965226
Lung2,15,Eccentricity,0.644634,0.627964
Lung2,15,Circularity,0.852730,0.853923
Lung2,15,X,321.430368,321.900412
Lung2,15,Y,162.200958,161.726969
Lung2,16,Area,1286.000000,1547.000000
Lung2,16,Perimeter,130.225397,144.953319
Lung2,16,Solidity,0.983180,0.976641
Lung2,16,Eccentricity,0.155025,0.300275
Lung2,16,Circularity,0.952927,0.925218
Lung2,16,X,263.500000,264.881060
Lung2,16,Y,152.530327,152.646412
Lung2,17,Area,497.000000,855.000000
Lung2,17,Perimeter,82.769553,110.568542
Lung2,17,Solidity,0.955769,0.965011
Lung2,17,Eccentricity,0.451392,0.371177
Lung2,17,Circularity,0.911643,0.878846
Lung2,17,X,49.694165,49.245614
Lung2,17,Y,150.130785,148.702924
Lung2,18,Area,1178.000000,840.000000
Lung2,18,Perimeter,127.639610,110.568542
Lung2,18,Solidity,0.971947,0.954545
Lung2,18,Eccentricity,0.212234,0.249722
Lung2,18,Circularity,0.908624,0.863428
Lung2,18,X,18.499151,19.145238
Lung2,18,Y,158.060272,160.542857
Lung2,19,Area,732.000000,674.000000
Lung2,19,Perimeter,99.254834,97.254834
Lung2,19,Solidity,0.968254,0.965616
Lung2,19,Eccentricity,0.258866,0.356669
Lung2,19,Circularity,0.933722,0.895462
Lung2,19,X,375.000000,376.130564
Lung2,19,Y,169.539617,169.175074
Lung2,20,Area,580.000000,581.000000
Lung2,20,Perimeter,89.497475,87.012193
Lung2,20,Solidity,0.960265,0.974832
Lung2,20,Eccentricity,0.495016,0.307070
Lung2,20,Circularity,0.909947,0.964330
Lung2,20,X,118.532759,119.027539
Lung2,20,Y,174.768966,174.865749
Lung2,21,Area,524.000000,648.000000
Lung2,21,Perimeter,81.941125,99.012193
Lung2,21,Solidity,0.977612,0.931034
Lung2,21,Eccentricity,0.406100,0.513756
Lung2,21,Circularity,0.980703,0.830630
Lung2,21,X,166.500000,168.748457
Lung2,21,Y,177.500000,178.498457
Lung2,22,Area,1643.000000,1760.000000
Lung2,22,Perimeter,149.296465,160.024387
Lung2,22,Solidity,0.979142,0.974529
Lung2,22,Eccentricity,0.110117,0.277196
Lung2,22,Circularity,0.926293,0.863675
Lung2,22,X,234.356665,234.506818
Lung2,22,Y,194.829580,195.359091
Lung2,23,Area,4165.000000,4580.000000
Lung2,23,Perimeter,261.622366,268.693434
Lung2,23,Solidity,0.943802,0.955162
Lung2,23,Eccentricity,0.674086,0.666809
Lung2,23,Circularity,0.764672,0.797189
Lung2,23,X,31.386795,32.355677
Lung2,23,Y,235.609604,235.814847
Lung2,24,Area,1052.000000,990.000000
Lung2,24,Perimeter,117.740115,114.568542
Lung2,24,Solidity,0.979516,0.977295
Lung2,24,Eccentricity,0.146463,0.372905
Lung2,24,Circularity,0.953623,0.947795
Lung2,24,X,466.500000,466.848485
Lung2,24,Y,214.726236,214.576768
Lung2,25,Area,1468.000000,1944.000000
Lung2,25,Perimeter,139.639610,165.438600
Lung2,25,Solidity,0.984574,0.977376
Lung2,25,Eccentricity,0.372513,0.459518
Lung2,25,Circularity,0.946060,0.892550
Lung2,25,X,84.995232,90.169753
Lung2,25,Y,220.929155,224.229424
Lung2,26,Area,1679.000000,1824.000000
Lung2,26,Perimeter,151.195959,157.195959
Lung2,26,Solidity,0.980724,0.980118
Lung2,26,Eccentricity,0.231411,0.307213
Lung2,26,Circularity,0.922954,0.927581
Lung2,26,X,308.235259,308.453947
Lung2,26,Y,233.142347,233.476425
Lung2,27,Area,4221.000000,4451.000000
Lung2,27,Perimeter,240.793939,255.314755
Lung2,27,Solidity,0.985985,0.965300
Lung2,27,Eccentricity,0.202641,0.357479
Lung2,27,Circularity,0.914817,0.858056
Lung2,27,X,136.205875,138.196360
Lung2,27,Y,252.040749,252.567064
Lung2,28,Area,2388.000000,2402.000000
Lung2,28,Perimeter,180.509668,180.509668
Lung2,28,Solidity,0.980698,0.982413
Lung2,28,Eccentricity,0.239608,0.163855
Lung2,28,Circularity,0.920965,0.926365
Lung2,28,X,385.326214,385.631973
Lung2,28,Y,245.867672,245.469192
Lung2,29,Area,566.000000,601.000000
Lung2,29,Perimeter,86.183766,90.083261
Lung2,29,Solidity,0.975862,0.967794
Lung2,29,Eccentricity,0.562666,0.280313
Lung2,29,Circularity,0.957581,0.930671
Lung2,29,X,451.390459,452.603993
Lung2,29,Y,263.871025,263.870216
Lung2,30,Area,1261.000000,1331.000000
Lung2,30,Perimeter,129.882251,135.882251
Lung2,30,Solidity,0.976762,0.974378
Lung2,30,Eccentricity,0.175435,0.260845
Lung2,30,Circularity,0.939345,0.905863
Lung2,30,X,186.273592,186.746807
Lung2,30,Y,284.628073,284.477085
Lung2,31,Area,2716.000000,2465.000000
Lung2,31,Perimeter,270.338095,207.396970
Lung2,31,Solidity,0.897851,0.972003
Lung2,31,Eccentricity,0.671162,0.882827
Lung2,31,Circularity,0.467009,0.720148
Lung2,31,X,490.938144,494.952535
Lung2,31,Y,313.770619,313.611765
Lung2,32,Area,2114.000000,2305.000000
Lung2,32,Perimeter,169.438600,180.994949
Lung2,32,Solidity,0.982799,0.978353
Lung2,32,Eccentricity,0.330345,0.269318
Lung2,32,Circularity,0.925316,0.884195
Lung2,32,X,72.019868,72.127115
Lung2,32,Y,307.884579,307.767896
Lung2,33,Area,879.000000,940.000000
Lung2,33,Perimeter,107.497475,113.396970
Lung2,33,Solidity,0.979933,0.971074
Lung2,33,Eccentricity,0.059928,0.286891
Lung2,33,Circularity,0.955877,0.918618
Lung2,33,X,298.218430,298.425532
Lung2,33,Y,299.244596,298.814894
Lung2,34,Area,636.000000,607.000000
Lung2,34,Perimeter,91.012193,89.497475
Lung2,34,Solidity,0.976959,0.974318
Lung2,34,Eccentricity,0.053615,0.331140
Lung2,34,Circularity,0.964868,0.952307
Lung2,34,X,373.242138,373.197694
Lung2,34,Y,297.694969,297.535420
Lung2,35,Area,2399.000000,2737.000000
Lung2,35,Perimeter,180.509668,194.509668
Lung2,35,Solidity,0.983197,0.979249
Lung2,35,Eccentricity,0.261891,0.367475
Lung2,35,Circularity,0.925208,0.909080
Lung2,35,X,424.278866,424.605407
Lung2,35,Y,340.306794,340.089514
Lung2,36,Area,817.000000,677.000000
Lung2,36,Perimeter,104.083261,95.840620
Lung2,36,Solidity,0.973778,0.968526
Lung2,36,Eccentricity,0.329661,0.376750
Lung2,36,Circularity,0.947698,0.926188
Lung2,36,X,364.000000,364.391433
Lung2,36,Y,331.198286,330.899557
Lung2,37,Area,3077.000000,3296.000000
Lung2,37,Perimeter,205.580736,214.994949
Lung2,37,Solidity,0.983696,0.980661
Lung2,37,Eccentricity,0.495411,0.473030
Lung2,37,Circularity,0.914898,0.896067
Lung2,37,X,326.989275,327.391080
Lung2,37,Y,363.414690,363.564624
Lung2,38,Area,804.000000,903.000000
Lung2,38,Perimeter,102.669048,111.639610
Lung2,38,Solidity,0.980488,0.972013
Lung2,38,Eccentricity,0.353485,0.315586
Lung2,38,Circularity,0.958488,0.910460
Lung2,38,X,215.184080,215.645626
Lung2,38,Y,358.466418,358.885936
Lung2,39,Area,2749.000000,3425.000000
Lung2,39,Perimeter,201.823376,221.379726
Lung2,39,Solidity,0.975861,0.976062
Lung2,39,Eccentricity,0.612036,0.597337
Lung2,39,Circularity,0.848089,0.878203
Lung2,39,X,124.233539,124.268905
Lung2,39,Y,386.175336,386.000876
Lung2,40,Area,1642.000000,2924.000000
Lung2,40,Perimeter,151.053824,259.521861
Lung2,40,Solidity,0.976800,0.835190
Lung2,40,Eccentricity,0.569227,0.806370
Lung2,40,Circularity,0.904315,0.545556
Lung2,40,X,52.175396,42.097127
Lung2,40,Y,396.247259,396.970930
Lung2,41,Area,1015.000000,1014.000000
Lung2,41,Perimeter,115.740115,119.296465
Lung2,41,Solidity,0.979730,0.975000
Lung2,41,Eccentricity,0.229379,0.203506
Lung2,41,Circularity,0.952156,0.895350
Lung2,41,X,411.201970,411.033531
Lung2,41,Y,391.700493,392.493097
Lung2,42,Area,908.000000,948.000000
Lung2,42,Perimeter,110.083261,114.225397
Lung2,42,Solidity,0.977395,0.966361
Lung2,42,Eccentricity,0.312072,0.267840
Lung2,42,Circularity,0.941571,0.913046
Lung2,42,X,217.810573,217.798523
Lung2,42,Y,396.764317,396.891350
Lung2,43,Area,1548.000000,1647.000000
Lung2,43,Perimeter,144.468037,150.610173
Lung2,43,Solidity,0.979127,0.979774
Lung2,43,Eccentricity,0.099558,0.204568
Lung2,43,Circularity,0.932046,0.912420
Lung2,43,X,272.776486,272.783849
Lung2,43,Y,410.660207,410.846995
Lung2,44,Area,3387.000000,3874.000000
Lung2,44,Perimeter,219.622366,235.865007
Lung2,44,Solidity,0.980318,0.981505
Lung2,44,Eccentricity,0.444563,0.338685
Lung2,44,Circularity,0.882413,0.875069
Lung2,44,X,467.395630,468.033299
Lung2,44,Y,438.443460,438.600155
Lung2,45,Area,1522.000000,2663.000000
Lung2,45,Perimeter,144.710678,240.693434
Lung2,45,Solidity,0.975641,0.872829
Lung2,45,Eccentricity,0.523042,0.846478
Lung2,45,Circularity,0.913321,0.577634
Lung2,45,X,355.921813,360.604206
Lung2,45,Y,430.078187,420.706346
Lung2,46,Area,910.000000,995.000000
Lung2,46,Perimeter,110.669048,117.154329
Lung2,46,Solidity,0.976395,0.973581
Lung2,46,Eccentricity,0.287548,0.445150
Lung2,46,Circularity,0.933682,0.910996
Lung2,46,X,110.219780,110.901508
Lung2,46,Y,438.107692,437.001005
Lung2,47,Area,1272.000000,1177.000000
Lung2,47,Perimeter,132.225397,125.296465
Lung2,47,Solidity,0.976209,0.978387
Lung2,47,Eccentricity,0.294046,0.351197
Lung2,47,Circularity,0.914255,0.942125
Lung2,47,X,35.876572,36.232795
Lung2,47,Y,449.701258,449.421410
Lung2,48,Area,4630.000000,5500.000000
Lung2,48,Perimeter,259.338095,305.036580
Lung2,48,Solidity,0.983015,0.958355
Lung2,48,Eccentricity,0.608252,0.711746
Lung2,48,Circularity,0.865084,0.742795
Lung2,48,X,211.013607,213.340182
Lung2,48,Y,481.518575,480.375091
Lung2,49,Area,3083.000000,3280.000000
Lung2,49,Perimeter,207.580736,217.338095
Lung2,49,Solidity,0.980286,0.977937
Lung2,49,Eccentricity,0.361441,0.216481
Lung2,49,Circularity,0.899103,0.872594
Lung2,49,X,386.374959,386.517683
Lung2,49,Y,481.531949,481.905183
Lung2,50,Area,723.000000,700.000000
Lung2,50,Perimeter,98.870058,97.941125
Lung2,50,Solidity,0.989056,0.979021
Lung2,50,Eccentricity,0.543636,0.492573
Lung2,50,Circularity,0.929434,0.917018
Lung2,50,X,11.753804,12.138571
Lung2,50,Y,480.939142,481.017143
Lung2,51,Area,721.000000,742.000000
Lung2,51,Perimeter,97.597980,101.154329
Lung2,51,Solidity,0.975643,0.968668
Lung2,51,Eccentricity,0.311353,0.402145
Lung2,51,Circularity,0.951182,0.911265
Lung2,51,X,71.778086,72.052561
Lung2,51,Y,481.002774,481.381402
Lung2,52,Area,1041.000000,1045.000000
Lung2,52,Perimeter,134.669048,132.083261
Lung2,52,Solidity,0.982075,0.982143
Lung2,52,Eccentricity,0.868954,0.855155
Lung2,52,Circularity,0.721315,0.752715
Lung2,52,X,318.636888,318.872727
Lung2,52,Y,500.938521,500.621053
Lung2,53,Area,475.000000,469.000000
Lung2,53,Perimeter,82.627417,82.284271
Lung2,53,Solidity,0.979381,0.975052
Lung2,53,Eccentricity,0.656036,0.614513
Lung2,53,Circularity,0.874289,0.870460
Lung2,53,X,498.991579,499.498934
Lung2,53,Y,502.294737,501.669510
Lung3,0,Area,554.000000,508.000000
Lung3,0,Perimeter,106.526912,97.941125
Lung3,0,Solidity,0.966841,0.976923
Lung3,0,Eccentricity,0.927849,0.908716
Lung3,0,Circularity,0.613481,0.665493
Lung3,0,X,351.785199,351.970472
Lung3,0,Y,6.180505,6.277559
Lung3,1,Area,1968.000000,2159.000000
Lung3,1,Perimeter,166.953319,171.438600
Lung3,1,Solidity,0.970893,0.981810
Lung3,1,Eccentricity,0.501702,0.417655
Lung3,1,Circularity,0.887248,0.923093
Lung3,1,X,199.144309,197.471515
Lung3,1,Y,25.342988,23.342288
Lung3,2,Area,2539.000000,2601.000000
Lung3,2,Perimeter,187.095454,188.994949
Lung3,2,Solidity,0.979931,0.982993
Lung3,2,Eccentricity,0.393402,0.333736
Lung3,2,Circularity,0.911478,0.915061
Lung3,2,X,297.275305,297.677047
Lung3,2,Y,40.966916,41.149942
Lung3,3,Area,1173.000000,1277.000000
Lung3,3,Perimeter,128.468037,130.811183
Lung3,3,Solidity,0.971831,0.986862
Lung3,3,Eccentricity,0.579680,0.612956
Lung3,3,Circularity,0.893136,0.937802
Lung3,3,X,121.851662,122.264683
Lung3,3,Y,44.366581,44.202036
Lung3,4,Area,1557.000000,1605.000000
Lung3,4,Perimeter,145.882251,148.024387
Lung3,4,Solidity,0.973734,0.978659
Lung3,4,Eccentricity,0.190699,0.255786
Lung3,4,Circularity,0.919377,0.920488
Lung3,4,X,246.294798,246.091589
Lung3,4,Y,83.870263,83.419315
Lung3,5,Area,3198.000000,3388.000000
Lung3,5,Perimeter,218.551299,224.693434
Lung3,5,Solidity,0.960938,0.972166
Lung3,5,Eccentricity,0.703144,0.690162
Lung3,5,Circularity,0.841359,0.843281
Lung3,5,X,462.439962,462.506494
Lung3,5,Y,112.418386,113.319953
Lung3,6,Area,1981.000000,2092.000000
