PDAC: 0.7360557543387556 (SD: 0.08157501392336677)
ACC: 0.7799843450873035 (SD: 0.08772603746323818)
Colon: 0.7207712747290923 (SD: 0.08521653396710693)
Lung: 0.8693391518113218 (SD: 0.04307180175562874)
Mouse: 0.7003301158127454 (SD: 0.1513787401754327)
