Dosage,0.0,3.0,10.0,30.0,100.0,300.0,1000.0
0.0,0.0,,,,,,
3.0,-0.05919264526781924,0.0,,,,,
10.0,-0.19171995053981383,-0.12475585405700607,0.0,,,,
30.0,-0.696594423460477,-0.6407842589525813,-0.5623420841975032,0.0,,,
100.0,-0.6396078652416067,-0.5709746861408267,-0.47730876180770027,0.15086349129994317,0.0,,
300.0,-0.7148062658412438,-0.6340477358295398,-0.5336110752026788,0.15605542393478367,-0.004047918043975599,0.0,
1000.0,-0.5696247750410892,-0.5085885383057179,-0.4192285661400751,0.1645227188762774,0.02261059869432965,0.027994322883008797,0.0
