Dosage,0.0,3.0,10.0,30.0,100.0,300.0,1000.0
0.0,0.0,,,,,,
3.0,0.05555376615715163,0.0,,,,,
10.0,-0.18617626001765158,-0.23434681530633403,0.0,,,,
30.0,-0.7242780436552014,-0.7496037826523233,-0.5821210447727587,0.0,,,
100.0,-0.6304585954924088,-0.6588599263632212,-0.4786389259000571,0.11781199377882012,0.0,,
300.0,-0.7883846849736152,-0.8119483410876072,-0.6300430884260396,0.018735983925284343,-0.10888002927842483,0.0,
1000.0,-0.5982939053867873,-0.6279334358210101,-0.44203555743066836,0.1615402514450768,0.0436109903912875,0.15683417752308698,0.0
